Open_Time_NY,Open,High,Low,Close,Volume,Close_Time_NY
2026-03-20 05:15,0.684,0.684,0.681,0.684,578350.5,2026-03-20 05:29
2026-03-20 05:30,0.684,0.688,0.683,0.688,287662.99,2026-03-20 05:44
2026-03-20 05:45,0.688,0.688,0.685,0.686,123194.33,2026-03-20 05:59
2026-03-20 06:00,0.687,0.688,0.686,0.688,144757.9,2026-03-20 06:14
2026-03-20 06:15,0.688,0.688,0.685,0.685,149288.94,2026-03-20 06:29
2026-03-20 06:30,0.685,0.688,0.685,0.687,97382.12,2026-03-20 06:44
2026-03-20 06:45,0.687,0.687,0.685,0.685,45362.44,2026-03-20 06:59
2026-03-20 07:00,0.686,0.687,0.685,0.685,94215.84,2026-03-20 07:14
2026-03-20 07:15,0.686,0.686,0.682,0.683,198397.71,2026-03-20 07:29
2026-03-20 07:30,0.683,0.683,0.678,0.679,433698.18,2026-03-20 07:44
2026-03-20 07:45,0.679,0.683,0.678,0.683,264483.65,2026-03-20 07:59
2026-03-20 08:00,0.682,0.687,0.682,0.684,197337.75,2026-03-20 08:14
2026-03-20 08:15,0.684,0.685,0.683,0.683,24614.0,2026-03-20 08:29
2026-03-20 08:30,0.684,0.686,0.683,0.685,95161.71,2026-03-20 08:44
2026-03-20 08:45,0.685,0.686,0.684,0.685,53840.52,2026-03-20 08:59
2026-03-20 09:00,0.685,0.686,0.683,0.684,98980.56,2026-03-20 09:14
2026-03-20 09:15,0.683,0.686,0.681,0.683,486332.82,2026-03-20 09:29
2026-03-20 09:30,0.683,0.684,0.68,0.684,217417.27,2026-03-20 09:44
2026-03-20 09:45,0.684,0.684,0.681,0.681,170050.97,2026-03-20 09:59
2026-03-20 10:00,0.682,0.684,0.679,0.682,254977.94,2026-03-20 10:14
2026-03-20 10:15,0.681,0.684,0.679,0.683,177725.94,2026-03-20 10:29
2026-03-20 10:30,0.683,0.686,0.683,0.685,874398.56,2026-03-20 10:44
2026-03-20 10:45,0.684,0.685,0.68,0.681,182290.36,2026-03-20 10:59
2026-03-20 11:00,0.681,0.682,0.678,0.681,196367.55,2026-03-20 11:14
2026-03-20 11:15,0.681,0.682,0.677,0.68,383641.38,2026-03-20 11:29
2026-03-20 11:30,0.679,0.682,0.679,0.68,152091.34,2026-03-20 11:44
2026-03-20 11:45,0.68,0.682,0.679,0.681,174158.21,2026-03-20 11:59
2026-03-20 12:00,0.682,0.683,0.68,0.682,224944.17,2026-03-20 12:14
