Open_Time_NY,Open,High,Low,Close,Volume,Close_Time_NY
2026-03-20 05:15,70849.26,70859.62,70419.65,70509.18,374.96549,2026-03-20 05:29
2026-03-20 05:30,70509.19,70736.55,70509.18,70640.19,138.0947,2026-03-20 05:44
2026-03-20 05:45,70640.19,70640.19,70478.01,70583.8,84.3864,2026-03-20 05:59
2026-03-20 06:00,70583.81,70598.21,70294.2,70366.57,140.5966,2026-03-20 06:14
2026-03-20 06:15,70366.57,70459.4,70218.68,70325.07,187.88864,2026-03-20 06:29
2026-03-20 06:30,70325.07,70670.43,70311.0,70533.48,190.93451,2026-03-20 06:44
2026-03-20 06:45,70533.49,70651.16,70521.32,70611.68,89.69738,2026-03-20 06:59
2026-03-20 07:00,70611.68,70810.81,70571.46,70779.36,231.12354,2026-03-20 07:14
2026-03-20 07:15,70779.35,70779.35,70606.03,70713.03,87.95981,2026-03-20 07:29
2026-03-20 07:30,70713.02,70718.07,70312.5,70395.29,203.31808,2026-03-20 07:44
2026-03-20 07:45,70395.29,70484.31,70303.36,70478.71,83.16302,2026-03-20 07:59
2026-03-20 08:00,70478.71,70685.63,70409.32,70572.99,195.63969,2026-03-20 08:14
2026-03-20 08:15,70572.98,70651.16,70419.31,70442.9,96.38178,2026-03-20 08:29
2026-03-20 08:30,70442.9,70461.35,70251.0,70359.52,251.52133,2026-03-20 08:44
2026-03-20 08:45,70359.52,70373.22,70257.15,70342.63,69.72827,2026-03-20 08:59
2026-03-20 09:00,70342.63,70444.82,70244.9,70324.71,170.50116,2026-03-20 09:14
2026-03-20 09:15,70324.7,70613.75,70319.12,70495.62,139.16111,2026-03-20 09:29
2026-03-20 09:30,70495.61,70509.12,69850.65,70323.01,586.04682,2026-03-20 09:44
2026-03-20 09:45,70323.0,70399.59,69795.7,69863.84,330.18485,2026-03-20 09:59
2026-03-20 10:00,69863.85,70095.73,69641.38,69810.33,497.75652,2026-03-20 10:14
2026-03-20 10:15,69810.33,69982.75,69589.38,69940.48,540.65675,2026-03-20 10:29
2026-03-20 10:30,69940.48,70268.66,69940.48,69980.14,321.17052,2026-03-20 10:44
2026-03-20 10:45,69979.19,70107.97,69650.0,69731.21,320.26615,2026-03-20 10:59
2026-03-20 11:00,69731.2,69867.03,69480.0,69768.89,425.05608,2026-03-20 11:14
2026-03-20 11:15,69768.89,70002.68,69592.12,69826.4,436.23223,2026-03-20 11:29
2026-03-20 11:30,69826.39,70000.0,69756.2,69908.65,146.81939,2026-03-20 11:44
2026-03-20 11:45,69908.65,70002.59,69763.56,69860.09,188.79306,2026-03-20 11:59
2026-03-20 12:00,69860.09,70083.43,69851.83,69988.51,289.30502,2026-03-20 12:14
2026-03-20 12:15,69988.52,70100.0,69881.35,70024.65,189.83906,2026-03-20 12:29
2026-03-20 12:30,70024.65,70024.65,69681.8,69771.65,243.31006,2026-03-20 12:44
2026-03-20 12:45,69771.66,69890.89,69608.54,69829.26,199.80359,2026-03-20 12:59
2026-03-20 13:00,69829.27,69963.88,69686.0,69803.71,218.4864,2026-03-20 13:14
2026-03-20 13:15,69803.72,69892.96,69636.11,69656.1,178.36097,2026-03-20 13:29
2026-03-20 13:30,69656.1,69692.0,69388.0,69573.35,340.17132,2026-03-20 13:44
2026-03-20 13:45,69573.34,70039.78,69565.55,70000.0,261.82928,2026-03-20 13:59
2026-03-20 14:00,69999.99,70071.81,69894.43,69973.05,180.39932,2026-03-20 14:14
2026-03-20 14:15,69973.05,70024.35,69641.98,69666.79,156.14988,2026-03-20 14:29
2026-03-20 14:30,69666.78,69790.67,69525.33,69696.6,151.20166,2026-03-20 14:44
2026-03-20 14:45,69696.61,69901.84,69681.4,69770.0,142.72874,2026-03-20 14:59
2026-03-20 15:00,69770.01,69910.04,69700.0,69877.24,114.73782,2026-03-20 15:14
2026-03-20 15:15,69877.23,69985.75,69783.77,69876.63,106.30212,2026-03-20 15:29
2026-03-20 15:30,69876.64,70019.42,69673.76,70007.91,128.55662,2026-03-20 15:44
2026-03-20 15:45,70007.91,70190.18,69910.03,70177.86,178.79937,2026-03-20 15:59
2026-03-20 16:00,70177.85,70259.28,70080.32,70206.39,100.39115,2026-03-20 16:14
2026-03-20 16:15,70206.4,70206.4,69952.95,69977.25,109.4895,2026-03-20 16:29
2026-03-20 16:30,69977.26,69991.08,69754.71,69931.91,120.29778,2026-03-20 16:44
2026-03-20 16:45,69931.91,70095.32,69910.03,70057.66,105.21822,2026-03-20 16:59
2026-03-20 17:00,70057.66,70157.23,69946.65,70133.93,89.21388,2026-03-20 17:14
2026-03-20 17:15,70133.92,70583.3,70121.78,70500.0,327.95724,2026-03-20 17:29
2026-03-20 17:30,70499.99,70726.13,70377.55,70405.38,249.46323,2026-03-20 17:44
2026-03-20 17:45,70405.38,70600.9,70405.32,70540.73,113.82607,2026-03-20 17:59
2026-03-20 18:00,70540.72,70923.75,70532.0,70809.61,271.5426,2026-03-20 18:14
2026-03-20 18:15,70809.61,70866.73,70686.01,70686.03,129.0779,2026-03-20 18:29
2026-03-20 18:30,70686.02,70767.22,70610.6,70696.29,99.19403,2026-03-20 18:44
2026-03-20 18:45,70696.29,70832.02,70659.73,70767.85,91.8813,2026-03-20 18:59
2026-03-20 19:00,70767.85,70771.13,70502.92,70522.07,126.44304,2026-03-20 19:14
2026-03-20 19:15,70522.06,70558.52,70430.0,70480.63,96.06349,2026-03-20 19:29
2026-03-20 19:30,70480.64,70542.17,70465.91,70534.51,83.79727,2026-03-20 19:44
2026-03-20 19:45,70534.5,70601.17,70467.91,70510.73,66.29628,2026-03-20 19:59
2026-03-20 20:00,70510.73,70599.44,70467.36,70594.76,69.15004,2026-03-20 20:14
2026-03-20 20:15,70594.5,70826.0,70578.01,70657.29,103.26183,2026-03-20 20:29
2026-03-20 20:30,70657.29,70678.29,70582.68,70602.53,39.26729,2026-03-20 20:44
2026-03-20 20:45,70602.54,70730.01,70570.59,70682.19,62.99161,2026-03-20 20:59
2026-03-20 21:00,70682.2,70758.5,70648.04,70671.51,45.69171,2026-03-20 21:14
2026-03-20 21:15,70671.52,70675.82,70577.69,70610.12,73.24268,2026-03-20 21:29
2026-03-20 21:30,70610.12,70650.54,70519.1,70519.66,116.46231,2026-03-20 21:44
2026-03-20 21:45,70519.66,70576.0,70445.36,70464.59,140.55556,2026-03-20 21:59
2026-03-20 22:00,70464.6,70510.5,70431.67,70485.17,110.47966,2026-03-20 22:14
2026-03-20 22:15,70485.16,70703.06,70485.16,70644.57,77.08354,2026-03-20 22:29
2026-03-20 22:30,70644.57,70738.84,70580.61,70708.13,57.5634,2026-03-20 22:44
2026-03-20 22:45,70708.14,70785.9,70690.92,70737.6,71.75424,2026-03-20 22:59
2026-03-20 23:00,70737.6,70784.07,70667.78,70695.04,60.61725,2026-03-20 23:14
2026-03-20 23:15,70695.04,70719.69,70660.5,70704.97,44.90222,2026-03-20 23:29
