Open_Time_NY,Open,High,Low,Close,Volume,Close_Time_NY
2025-12-21 00:00,0.1923,0.1984,0.1881,0.192,10355976.9,2025-12-22 18:59
2025-12-22 00:00,0.1919,0.1951,0.1836,0.1905,14737669.9,2025-12-23 18:59
2025-12-23 00:00,0.1906,0.1975,0.185,0.195,7668440.0,2025-12-24 18:59
2025-12-24 00:00,0.1949,0.2031,0.1928,0.1937,10143035.1,2025-12-25 18:59
2025-12-25 00:00,0.1938,0.2035,0.1918,0.2006,9070226.3,2025-12-26 18:59
2025-12-26 00:00,0.2005,0.2031,0.1989,0.2026,6131500.1,2025-12-27 18:59
2025-12-27 00:00,0.2027,0.2036,0.1956,0.2,3315599.9,2025-12-28 18:59
2025-12-28 00:00,0.2001,0.2053,0.1875,0.1882,14995270.8,2025-12-29 18:59
2025-12-29 00:00,0.1882,0.1928,0.1851,0.1909,8421404.4,2025-12-30 18:59
2025-12-30 00:00,0.1909,0.193,0.185,0.1883,5779723.5,2025-12-31 18:59
2025-12-31 00:00,0.1883,0.2,0.187,0.2,5790983.8,2026-01-01 18:59
2026-01-01 00:00,0.2001,0.2121,0.1981,0.2105,12052518.5,2026-01-02 18:59
2026-01-02 00:00,0.2105,0.2145,0.2047,0.2106,13156142.0,2026-01-03 18:59
2026-01-03 00:00,0.2105,0.2232,0.2102,0.2188,13115932.0,2026-01-04 18:59
2026-01-04 00:00,0.2186,0.2264,0.2125,0.2235,13012887.8,2026-01-05 18:59
2026-01-05 00:00,0.2234,0.2391,0.2194,0.2308,20228591.5,2026-01-06 18:59
2026-01-06 00:00,0.2308,0.2308,0.2149,0.2177,8062259.4,2026-01-07 18:59
2026-01-07 00:00,0.2176,0.2198,0.206,0.2135,7692944.7,2026-01-08 18:59
2026-01-08 00:00,0.2135,0.2217,0.2107,0.2134,10055568.9,2026-01-09 18:59
2026-01-09 00:00,0.2134,0.2148,0.2073,0.2085,4890075.2,2026-01-10 18:59
2026-01-10 00:00,0.2086,0.2194,0.2082,0.213,6511043.4,2026-01-11 18:59
2026-01-11 00:00,0.213,0.2191,0.205,0.2069,11468632.0,2026-01-12 18:59
2026-01-12 00:00,0.2068,0.23,0.2064,0.2257,8896557.7,2026-01-13 18:59
2026-01-13 00:00,0.226,0.2446,0.2242,0.2325,20134922.8,2026-01-14 18:59
2026-01-14 00:00,0.2326,0.2329,0.2163,0.2191,8705903.4,2026-01-15 18:59
2026-01-15 00:00,0.2191,0.2274,0.2124,0.2269,9262387.1,2026-01-16 18:59
2026-01-16 00:00,0.227,0.2278,0.2213,0.2216,4559366.3,2026-01-17 18:59
2026-01-17 00:00,0.2216,0.226,0.2082,0.2085,6753536.5,2026-01-18 18:59
2026-01-18 00:00,0.2084,0.2084,0.185,0.2022,11138828.6,2026-01-19 18:59
2026-01-19 00:00,0.2022,0.2032,0.1879,0.1895,7592827.5,2026-01-20 18:59
2026-01-20 00:00,0.1895,0.201,0.1878,0.1936,11201589.3,2026-01-21 18:59
