Open_Time_NY,Open,High,Low,Close,Volume,Close_Time_NY
2025-12-22 00:00,0.3937,0.397,0.3812,0.3866,9071319.7,2025-12-23 18:59
2025-12-23 00:00,0.3866,0.3898,0.3707,0.3762,8800602.0,2025-12-24 18:59
2025-12-24 00:00,0.3763,0.3839,0.3666,0.3682,6742528.9,2025-12-25 18:59
2025-12-25 00:00,0.3681,0.385,0.3662,0.3756,9052612.4,2025-12-26 18:59
2025-12-26 00:00,0.3755,0.3893,0.3728,0.3878,4411070.1,2025-12-27 18:59
2025-12-27 00:00,0.3879,0.3924,0.3829,0.3877,4083875.6,2025-12-28 18:59
2025-12-28 00:00,0.3877,0.4002,0.3763,0.3769,9887682.4,2025-12-29 18:59
2025-12-29 00:00,0.3768,0.3826,0.3725,0.3746,7304258.2,2025-12-30 18:59
2025-12-30 00:00,0.3745,0.3779,0.3585,0.3591,10373456.2,2025-12-31 18:59
2025-12-31 00:00,0.3592,0.3876,0.355,0.3872,9026659.5,2026-01-01 18:59
2026-01-01 00:00,0.3873,0.428,0.384,0.4238,17319799.8,2026-01-02 18:59
2026-01-02 00:00,0.4238,0.4301,0.4103,0.4278,8243142.6,2026-01-03 18:59
2026-01-03 00:00,0.4278,0.4455,0.4259,0.4388,11992845.3,2026-01-04 18:59
2026-01-04 00:00,0.4388,0.4623,0.4314,0.455,13160624.1,2026-01-05 18:59
2026-01-05 00:00,0.455,0.4709,0.4334,0.4574,17767470.5,2026-01-06 18:59
2026-01-06 00:00,0.4575,0.4575,0.4184,0.4226,12119207.3,2026-01-07 18:59
2026-01-07 00:00,0.4227,0.4267,0.3994,0.4076,10821603.6,2026-01-08 18:59
2026-01-08 00:00,0.4077,0.4146,0.3975,0.4025,8798474.8,2026-01-09 18:59
2026-01-09 00:00,0.4025,0.4075,0.3974,0.3994,4232477.1,2026-01-10 18:59
2026-01-10 00:00,0.3993,0.4049,0.3913,0.3994,5913234.1,2026-01-11 18:59
2026-01-11 00:00,0.3994,0.4084,0.3856,0.387,8702782.4,2026-01-12 18:59
2026-01-12 00:00,0.3869,0.4226,0.3845,0.4159,19458740.1,2026-01-13 18:59
2026-01-13 00:00,0.416,0.4209,0.3978,0.4011,24781051.3,2026-01-14 18:59
2026-01-14 00:00,0.4011,0.4013,0.3748,0.3802,21632530.5,2026-01-15 18:59
2026-01-15 00:00,0.3802,0.3875,0.3696,0.3836,8363407.0,2026-01-16 18:59
2026-01-16 00:00,0.3837,0.3982,0.3826,0.3852,10356549.6,2026-01-17 18:59
2026-01-17 00:00,0.3852,0.3895,0.353,0.3551,30418725.0,2026-01-18 18:59
2026-01-18 00:00,0.355,0.355,0.3227,0.3487,40489474.2,2026-01-19 18:59
2026-01-19 00:00,0.3487,0.3498,0.3267,0.3292,17889809.1,2026-01-20 18:59
2026-01-20 00:00,0.3293,0.3491,0.3245,0.3401,20343995.4,2026-01-21 18:59
2026-01-21 00:00,0.3401,0.347,0.3344,0.3423,10828361.0,2026-01-22 18:59
2026-01-22 00:00,0.3422,0.3629,0.3414,0.347,17782909.4,2026-01-23 18:59
2026-01-23 00:00,0.347,0.3487,0.3399,0.3436,8533923.5,2026-01-24 18:59
2026-01-24 00:00,0.3435,0.3439,0.3166,0.3226,13083870.7,2026-01-25 18:59
2026-01-25 00:00,0.3228,0.3393,0.3218,0.3319,13395170.4,2026-01-26 18:59
2026-01-26 00:00,0.3319,0.3421,0.3238,0.3408,12444498.4,2026-01-27 18:59
2026-01-27 00:00,0.3408,0.353,0.3345,0.3463,26572950.1,2026-01-28 18:59
2026-01-28 00:00,0.3463,0.3471,0.285,0.3151,24919288.0,2026-01-29 18:59
2026-01-29 00:00,0.3153,0.3204,0.3017,0.3116,21725431.9,2026-01-30 18:59
2026-01-30 00:00,0.3117,0.3148,0.256,0.2878,39226698.9,2026-01-31 18:59
2026-01-31 00:00,0.2877,0.2922,0.2684,0.2749,24008165.6,2026-02-01 18:59
2026-02-01 00:00,0.275,0.2895,0.2645,0.2843,26413074.5,2026-02-02 18:59
2026-02-02 00:00,0.2843,0.2968,0.2682,0.2789,37489735.4,2026-02-03 18:59
2026-02-03 00:00,0.2787,0.2868,0.2635,0.27,25637460.1,2026-02-04 18:59
